Municipality,Year,Ethnic_Vote_Share,Casualty,Log_Casualty,HHI_SB,HHI_CB,HHI_SC,Pop_Density,Income_PC,Avg_Age,Avg_Age_Sqr,Refugees,Prison_Camps,Lost_Stock,CivilianCasualty,Log_CivilianCasualty
Skender Vakuf (Knezevo),2014,92.42777678,0.839427335,-0.175035364,0.636113132,0.210719693,0.567333074,53.2,11136.78031,28.67094963,822.0233529,1.127819549,0.05149861,17.48616601,0.041198888,-3.189344013
Kalesija,2006,64.3853063,1.604917601,0.473072416,0.678174219,0.791745171,0.182360698,150.9350181,4983.855151,27.21502547,740.6576115,4.147432371,0.119591476,28.01822765,0.48793322,-0.717576727
Kalesija,2010,54.6262114,1.604917601,0.473072416,0.678174219,0.791745171,0.182360698,150.9350181,4983.855151,27.21502547,740.6576115,4.147432371,0.119591476,28.01822765,0.48793322,-0.717576727
Kalesija,2014,68.86355323,1.604917601,0.473072416,0.678174219,0.791745171,0.182360698,150.9350181,4983.855151,27.21502547,740.6576115,4.147432371,0.119591476,28.01822765,0.48793322,-0.717576727
Zvornik,2006,92.3436013,5.05566148,1.6205087,0.508816526,0.590203792,0.378153155,162.9158317,27401.52531,28.8615167,832.9871461,9.774278861,0.344424626,20.77574244,2.76769789,1.018015888
Zvornik,2010,92.3154966,5.05566148,1.6205087,0.508816526,0.590203792,0.378153155,162.9158317,27401.52531,28.8615167,832.9871461,9.774278861,0.344424626,20.77574244,2.76769789,1.018015888
Zvornik,2014,89.18952083,5.05566148,1.6205087,0.508816526,0.590203792,0.378153155,162.9158317,27401.52531,28.8615167,832.9871461,9.774278861,0.344424626,20.77574244,2.76769789,1.018015888
Vlasenica,2006,98.2511538,8.225796948,2.107275185,0.495885062,0.55059107,0.421902401,66.94674556,24332.06647,27.89956396,778.3856693,4.548936421,0.353544281,27.12794869,5.924812916,1.779149111
Vlasenica,2010,98.4790875,8.225796948,2.107275185,0.495885062,0.55059107,0.421902401,66.94674556,24332.06647,27.89956396,778.3856693,4.548936421,0.353544281,27.12794869,5.924812916,1.779149111
Vlasenica,2014,96.9622734,8.225796948,2.107275185,0.495885062,0.55059107,0.421902401,66.94674556,24332.06647,27.89956396,778.3856693,4.548936421,0.353544281,27.12794869,5.924812916,1.779149111
Kupres (FBiH),2006,92.8776978,2.983988355,1.09326078,0.445938853,0.342040441,0.457699219,15.46302251,14096.17384,33.8216885,1143.906613,3.514244126,0.10397172,25.56616881,0.540652942,-0.614977718
Kupres (FBiH),2010,95.2999382,2.983988355,1.09326078,0.445938853,0.342040441,0.457699219,15.46302251,14096.17384,33.8216885,1143.906613,3.514244126,0.10397172,25.56616881,0.540652942,-0.614977718
Kupres (FBiH),2014,87.6260928,2.983988355,1.09326078,0.445938853,0.342040441,0.457699219,15.46302251,14096.17384,33.8216885,1143.906613,3.514244126,0.10397172,25.56616881,0.540652942,-0.614977718
Ilidza,2006,82.8493095,2.427248775,0.886758425,0.402633093,0.368785396,0.310633393,401.9940828,47974.82962,31.03771141,963.3395295,3.713734784,NA,24.7681185,0.628523485,-0.464381885
Ilidza,2010,68.6535999,2.427248775,0.886758425,0.402633093,0.368785396,0.310633393,401.9940828,47974.82962,31.03771141,963.3395295,3.713734784,NA,24.7681185,0.628523485,-0.464381885
Ilidza,2014,67.46928747,2.427248775,0.886758425,0.402633093,0.368785396,0.310633393,401.9940828,47974.82962,31.03771141,963.3395295,3.713734784,NA,24.7681185,0.628523485,-0.464381885
Stari Grad Sarajevo,2006,69.5227171,2.331310106,0.846430387,0.698612987,0.755686496,0.087262327,409.2258065,34029.87545,33.25353736,1105.797747,2.486993536,NA,32.62265003,NA,NA
Stari Grad Sarajevo,2010,54.4789419,2.331310106,0.846430387,0.698612987,0.755686496,0.087262327,409.2258065,34029.87545,33.25353736,1105.797747,2.486993536,NA,32.62265003,NA,NA
Stari Grad Sarajevo,2014,56.64927032,2.331310106,0.846430387,0.698612987,0.755686496,0.087262327,409.2258065,34029.87545,33.25353736,1105.797747,2.486993536,NA,32.62265003,NA,NA
Novo Sarajevo,2006,64.0260074,1.990766545,0.688519763,0.351334328,0.302132925,0.292502053,2023.170213,48739.48617,34.57496661,1195.428316,2.369359232,NA,22.67078613,NA,NA
Novo Sarajevo,2010,53.835102,1.990766545,0.688519763,0.351334328,0.302132925,0.292502053,2023.170213,48739.48617,34.57496661,1195.428316,2.369359232,NA,22.67078613,NA,NA
Novo Sarajevo,2014,55.59623949,1.990766545,0.688519763,0.351334328,0.302132925,0.292502053,2023.170213,48739.48617,34.57496661,1195.428316,2.369359232,NA,22.67078613,NA,NA
Trnovo (FBiH),2006,95.124283,5.049349163,1.619259356,0.56772785,0.682893225,0.292268166,15.50110865,13835.93191,34.61929624,1198.495672,1.230153054,NA,40.42407837,1.802317265,0.589073206
Trnovo (FBiH),2010,89.3900344,5.049349163,1.619259356,0.56772785,0.682893225,0.292268166,15.50110865,13835.93191,34.61929624,1198.495672,1.230153054,NA,40.42407837,1.802317265,0.589073206
Trnovo (FBiH),2014,61.1741683,5.049349163,1.619259356,0.56772785,0.682893225,0.292268166,15.50110865,13835.93191,34.61929624,1198.495672,1.230153054,NA,40.42407837,1.802317265,0.589073206
Pale (RS),2006,97.858473,2.904310608,1.06619605,0.571942065,0.25939514,0.682232721,29.46846847,30667.07429,34.02146133,1157.459831,0.648119841,NA,7.895261553,0.354631611,-1.036675744
Pale (RS),2010,97.3731166,2.904310608,1.06619605,0.571942065,0.25939514,0.682232721,29.46846847,30667.07429,34.02146133,1157.459831,0.648119841,NA,7.895261553,0.354631611,-1.036675744
Pale (RS),2014,97.84547461,2.904310608,1.06619605,0.571942065,0.25939514,0.682232721,29.46846847,30667.07429,34.02146133,1157.459831,0.648119841,NA,7.895261553,0.354631611,-1.036675744
Foca (Srbinje),2006,92.2781095,6.792881297,1.915875196,0.484556137,0.510869257,0.449780563,32.00078989,20574.55632,34.47116975,1188.261544,5.183521339,0.370251524,25.7231993,4.475106756,1.498530208
Foca (Srbinje),2010,89.3522707,6.792881297,1.915875196,0.484556137,0.510869257,0.449780563,32.00078989,20574.55632,34.47116975,1188.261544,5.183521339,0.370251524,25.7231993,4.475106756,1.498530208
Foca (Srbinje),2014,95.85973053,6.792881297,1.915875196,0.484556137,0.510869257,0.449780563,32.00078989,20574.55632,34.47116975,1188.261544,5.183521339,0.370251524,25.7231993,4.475106756,1.498530208
Gorazde,2006,74.4285584,4.284991882,1.455118658,0.580597186,0.697747992,0.259875175,99.66312997,23465.99952,32.33778245,1045.732174,3.569052245,0.079844569,28.8794527,1.333404306,0.287735301
Gorazde,2010,59.0519458,4.284991882,1.455118658,0.580597186,0.697747992,0.259875175,99.66312997,23465.99952,32.33778245,1045.732174,3.569052245,0.079844569,28.8794527,1.333404306,0.287735301
Gorazde,2014,67.54844145,4.284991882,1.455118658,0.580597186,0.697747992,0.259875175,99.66312997,23465.99952,32.33778245,1045.732174,3.569052245,0.079844569,28.8794527,1.333404306,0.287735301
Stolac,2006,96.037362,0.979604946,-0.020605905,0.360650832,0.389302257,0.284122506,34.53049908,23226.21915,34.0616937,1160.198978,4.625020074,0.2141213,30.60341444,0.540656282,-0.61497154
Stolac,2010,90.7048402,0.979604946,-0.020605905,0.360650832,0.389302257,0.284122506,34.53049908,23226.21915,34.0616937,1160.198978,4.625020074,0.2141213,30.60341444,0.540656282,-0.61497154
Stolac,2014,92.69119679,0.979604946,-0.020605905,0.360650832,0.389302257,0.284122506,34.53049908,23226.21915,34.0616937,1160.198978,4.625020074,0.2141213,30.60341444,0.540656282,-0.61497154
Trebinje,2006,93.9261917,1.125951736,0.118628666,0.583423603,0.15422905,0.653001071,25.72282158,30825.10647,35.03040715,1227.129425,8.581752484,0.064524455,9.486345308,0.187120919,-1.676000245
Trebinje,2010,94.6264483,1.125951736,0.118628666,0.583423603,0.15422905,0.653001071,25.72282158,30825.10647,35.03040715,1227.129425,8.581752484,0.064524455,9.486345308,0.187120919,-1.676000245
Trebinje,2014,97.15580466,1.125951736,0.118628666,0.583423603,0.15422905,0.653001071,25.72282158,30825.10647,35.03040715,1227.129425,8.581752484,0.064524455,9.486345308,0.187120919,-1.676000245
Mostar,2006,84.0740386,1.99797833,0.692135834,0.290678818,0.343133902,0.285835473,103.201304,35420.85479,32.21924851,1038.079974,5.114982468,0.118457213,35.45085482,0.682313548,-0.382265979
Mostar,2010,75.4439935,1.99797833,0.692135834,0.290678818,0.343133902,0.285835473,103.201304,35420.85479,32.21924851,1038.079974,5.114982468,0.118457213,35.45085482,0.682313548,-0.382265979
Mostar,2014,81.78373402,1.99797833,0.692135834,0.290678818,0.343133902,0.285835473,103.201304,35420.85479,32.21924851,1038.079974,5.114982468,0.118457213,35.45085482,0.682313548,-0.382265979
Odzak,2006,76.64892759,0.89832313,-0.107225442,0.198175511,0.450762802,0.452151716,146.6146341,15726.90977,30.59808358,936.2427186,7.229837636,0.099813681,NA,0.399254725,-0.918155657
Odzak,2010,76.95742781,0.89832313,-0.107225442,0.198175511,0.450762802,0.452151716,146.6146341,15726.90977,30.59808358,936.2427186,7.229837636,0.099813681,NA,0.399254725,-0.918155657
Odzak,2014,81.50049685,0.89832313,-0.107225442,0.198175511,0.450762802,0.452151716,146.6146341,15726.90977,30.59808358,936.2427186,7.229837636,0.099813681,NA,0.399254725,-0.918155657
Modrica,2006,91.34523291,1.766208969,0.568835424,0.324494839,0.283549548,0.318316105,121.1326531,25311.43122,32.06027293,1027.861101,12.67514672,0.028079634,NA,0.350995423,-1.046982095
Modrica,2010,92.39528587,1.766208969,0.568835424,0.324494839,0.283549548,0.318316105,121.1326531,25311.43122,32.06027293,1027.861101,12.67514672,0.028079634,NA,0.350995423,-1.046982095
Modrica,2014,92.00230564,1.766208969,0.568835424,0.324494839,0.283549548,0.318316105,121.1326531,25311.43122,32.06027293,1027.861101,12.67514672,0.028079634,NA,0.350995423,-1.046982095
Velika Kladusa,1990,92.56416185,2.052619642,0.719116852,0.874009057,0.899435445,0.035728774,159.3614458,10092.8971,25.80023815,665.6522886,3.169652983,0.018900733,6.417036231,0.372344447,-0.98793592
Cazin,1990,92.0470997,1.466668769,0.382993686,0.960973649,0.970755334,0.010742002,178.1151685,7635.556467,26.55410115,705.120288,2.143228879,0.047311896,10.168058,0.165591635,-1.798230552
Bihac,1990,73.97447019,2.212577051,0.794157923,0.5579775,0.598700696,0.148697329,102.8081395,20270.28785,29.95661794,897.3989583,1.528304021,0.197930215,10.65403569,0.38596392,-0.952011385
Bosanska Dubica (Kozarska Dubica),1990,75.9256622,1.167499842,0.154864575,0.576875644,0.190493839,0.672702619,63.33867735,25089.06537,34.83177245,1213.252372,7.729545023,0.126558248,6.184715255,0.120230336,-2.118345909
Prijedor,1990,68.99830098,4.685320278,1.544434276,0.430787879,0.395122147,0.379813046,134.9436451,17292.28828,31.87251984,1015.857521,12.46368055,0.319877736,19.78517105,3.694587846,1.306869004
Bosanska Gradiska (Gradiska),1990,85.33424063,1.007103078,0.00707797,0.494210492,0.227531032,0.549107361,78.70603675,29988.29493,33.2677577,1106.743702,9.472438056,0.100043352,7.8552482,0.238436656,-1.433651597
Laktasi,1990,79.8895173,0.797801019,-0.225896062,0.797182303,0.076058724,0.740918149,76.88659794,17174.94637,33.27215741,1107.036459,0.512872084,0.067042102,2.051584779,0.003352105,-5.698166772
Srbac,1990,74.30249633,0.595238095,-0.518793794,0.848395602,0.038291955,0.881135897,48.21192053,18125.09158,33.64842033,1132.216191,0.718864469,0,3.605512745,0.009157509,-4.693181081
Prnjavor,1990,71.67381974,1.132717033,0.124619201,0.613649301,0.129429081,0.67910207,74.69047619,12630.41122,33.01994475,1090.316751,3.481032834,0.021251727,1.193465492,0.040378281,-3.209463238
Derventa,1990,72.08668484,1.65341925,0.502845416,0.339831659,0.324387461,0.397525689,109.2630561,18655.87991,32.86762024,1080.280461,5.955141709,0.070810246,44.43223228,0.285011241,-1.255226657
Bosanski Brod,1990,64.80095624,1.801511512,0.588626041,0.277126913,0.344294979,0.375668618,145.8888889,51887.98406,32.24219345,1039.559038,6.321401371,0.234342961,35.27777778,0.424746617,-0.856262483
Brcko,1990,65.75666517,1.894393281,0.638898619,0.366000166,0.372424193,0.232811708,177.7423935,20489.66643,30.61292752,937.1513315,7.433781825,0.388008262,29.47532103,0.57630639,-0.551115833
Bijeljina,1990,75.2256573,1.074359715,0.07172487,0.4950979,0.306767423,0.586725824,132.1362398,18827.48381,32.9360591,1084.783989,9.349610261,0.123726647,2.107665458,0.27941601,-1.275053532
Banja Luka,1990,67.8701105,0.919812767,-0.083585144,0.46152163,0.14713888,0.46094542,157.9435028,31953.16109,32.56276445,1060.333628,5.157594587,0.045990638,0.506642502,0.085849192,-2.455163103
Celinac,1990,85.0963126,1.277186982,0.244659989,0.819768289,0.073616738,0.880601435,51.69337017,15775.02271,30.96617325,958.9038857,2.174958585,0.213755143,2.256455922,0.144284722,-1.935966695
Tesanj,1990,72.585052,1.551155116,0.43899989,0.667619923,0.611524243,0.153255779,218.3783784,18202.68152,28.19358498,794.8782342,2.629950495,0.082508251,NA,0.321782178,-1.133880428
Maglaj,1990,78.94870751,1.991334009,0.68880477,0.392639194,0.373695412,0.262814325,112.6961039,22577.41772,29.6704734,880.3369919,2.42002397,0.023047847,25.66685346,0.488614363,-0.716181724
Srebrenik,1990,57.68058519,0.846048513,-0.167178577,0.655135796,0.690315397,0.108452694,164.9032258,9951.095462,29.50437696,870.5082596,1.432902973,0,3.917322835,0.022007042,-3.816392786
Tuzla,1990,32.83647381,1.024935799,0.024629976,0.397412904,0.39727772,0.154497852,434.3828383,36661.12538,31.90332249,1017.821986,1.254387698,0.113966175,4.613247414,0.117005273,-2.145536277
Mrkonjic Grad,1990,88.86530297,1.770396058,0.571203283,0.681332383,0.103088829,0.704964126,39.99270073,17609.12575,34.30912575,1177.11611,2.084321957,0.146012046,17.2547868,0.551195474,-0.59566577
Kotor Varos,1990,86.57622073,2.756899031,1.014106509,0.345912723,0.295663339,0.341999275,65.80892857,10055.97916,27.81802024,773.8422502,7.614034136,0.244213497,23.70579463,1.088106803,0.084439308
Teslic,1990,74.10191808,1.171183212,0.15801453,0.456484964,0.190530082,0.462922236,70.74940898,14359.74204,29.48776189,869.5281011,4.283757142,0.116951248,11.69728141,0.245597621,-1.404060769
Zepce,1990,85.17575558,1.476095097,0.389400153,0.406443354,0.436917923,0.336765698,109.3619048,12668.55351,27.69150048,766.8191988,2.399198816,0.087085256,6.061581641,0.304798398,-1.188104711
Zavidovici,1990,86.18012422,1.565670702,0.448314296,0.498034979,0.513783476,0.175595629,96.88813559,18699.98601,28.39782031,806.4361982,2.31789238,0,10.1207715,0.258904205,-1.351297151
Banovici,1990,58.77991237,1.124482888,0.117323275,0.615616896,0.701116659,0.153571673,146.9060773,39607.74727,28.49652125,812.0517233,1.015419331,0,9.134846462,0.109063558,-2.215824466
Zivince,1990,75.20879121,0.795867331,-0.228322777,0.748676086,0.742927308,0.068708509,188.257732,16925.65212,27.72581823,768.7209964,1.620940803,0,4.500134825,0.0675392,-2.695047109
Bosansko Grahovo (Grahovo),1990,90.11142061,2.129707616,0.755984701,0.947664115,0.025894608,0.923425532,10.65512821,24338.58741,37.02177837,1370.612073,0.036096739,0,23.45121153,0.745999278,-0.293030647
Glamoc,1990,90.07352941,1.334074486,0.288237783,0.67724472,0.16681803,0.776120147,11.57444853,20143.01596,35.94755023,1292.226367,4.653378861,0.079409196,23.82352941,0.690860002,-0.369818078
Sipovo,1990,83.50368741,1.232428269,0.208986426,0.675096603,0.188371623,0.789662716,33.64794816,17905.64221,32.8958213,1082.135059,3.055395083,0.128377945,30.8812616,0.385133834,-0.954164384
Donji Vakuf,1990,82.29694936,1.169328553,0.156429698,0.483378352,0.525283245,0.364328018,70.52873563,16688.23338,29.30573664,858.8261998,3.650586701,0.203715776,30.85563264,0.505215124,-0.682770952
Travnik,1990,78.17822473,1.854495597,0.617612744,0.382933613,0.413380469,0.309691859,125.660746,19013.61188,28.96654275,839.0605989,2.137193097,0.042404625,27.28295327,0.182339887,-1.701882823
Zenica,1990,65.7985942,1.005380815,0.00536639,0.465357405,0.465240256,0.154425709,288.1524752,21610.10741,30.14827821,908.9186789,1.563391219,0.109952789,0.461939269,0.118886453,-2.129586418
Kakanj,1990,75.55852356,1.015192136,0.015077891,0.482026713,0.457820719,0.248232023,148.4084881,21620.64343,28.39190349,806.1001835,3.009830206,0.053619303,8.576238265,0.101876676,-2.283992256
Vares,1990,49.89840092,1.607890826,0.474923274,0.25374758,0.361817889,0.336429609,56.93076923,15593.34324,32.52378057,1057.796303,3.161734901,0.225194793,18.70795107,0.382831149,-0.960161251
Olovo,1990,78.46643265,1.669025714,0.512240051,0.636297878,0.714719808,0.163125067,41.55882353,19575.43053,29.90991389,894.6029492,1.645435244,0.058976174,29.28344959,0.353857042,-1.038862284
Kladanj,1990,58.43570382,1.418792782,0.349806357,0.602042208,0.720922362,0.243724328,49.44615385,14980.2738,29.64614188,878.8937283,2.153080274,0.062227754,27.00305144,0.180460485,-1.712243445
Sekovici,1990,65.59463211,1.952435352,0.669077492,0.906295384,0.032879348,0.936755855,48.38693467,13052.23803,30.7204798,943.7478792,0.571191193,0.415411777,3.5424,0.197320594,-1.622925492
Bratunac,1990,88.92049046,10.3334424,2.335385471,0.536539557,0.639375006,0.340143309,115.1335616,11111.15738,27.40242125,750.8926904,5.294625063,0.089235254,24.17556702,6.734287159,1.907211963
Srebrenica,1990,89.79164429,20.85583374,3.037633705,0.630288624,0.750943779,0.225749898,68.79174484,16670.92129,27.870234,776.7499435,4.674630448,0.054546446,41.72059151,16.04483718,2.775387127
Livno,1990,87.8452579,0.231527094,-1.463058376,0.124016575,0.626656637,0.648580218,40.84507042,15004.97537,32.33848522,1045.777626,2.396551724,0.246305419,7.663609193,0.064039409,-2.74825662
Bugojno,1990,84.06430382,1.695493613,0.527973916,0.34820214,0.384996088,0.286800258,129.8864266,22862.14251,28.91799782,836.2505982,5.852118834,0.255923564,8.902921613,0.420141184,-0.867164472
Gornji Vakuf - Uskopolje,1990,93.7451355,2.509828839,0.920214559,0.554176064,0.500853461,0.420882309,62.63930348,14068.42461,27.90887971,778.9055667,5.246018824,0.079424963,12.53020487,0.488463524,-0.71649048
Novi Travnik,1990,73.70361115,1.56285612,0.446514993,0.314631477,0.387443802,0.329819716,126.9132231,22223.61866,27.96838472,782.230544,2.158695015,0,10.02385736,0.273499821,-1.296454312
Vitez,1990,74.42912981,3.607451811,1.283001654,0.371844505,0.435132714,0.412500855,175.2138365,22011.19925,28.43223016,808.3917118,2.196776625,0.287160343,15.70298009,1.03736674,0.036685521
Busovaca,1990,78.07316269,1.949255787,0.667447652,0.419171963,0.465265458,0.452878585,119.4873418,11141.32104,28.05964299,787.3435647,2.473647969,0.052968907,9.85481406,0.354891679,-1.035942666
Fojnica,1990,84.78862607,1.865488463,0.623522929,0.483126283,0.453516416,0.397230676,53.25490196,13611.74521,29.90310506,894.195692,2.393225331,0.122729504,19.06912331,0.196367207,-1.627768867
Kiseljak,1990,86.47737804,1.791921867,0.583288713,0.378336627,0.469130549,0.492153941,146.4484848,15585.95431,29.56219997,873.9236669,2.863764277,0.289687138,5.99856425,0.397285218,-0.923100823
Visoko,1990,78.1478441,1.43847487,0.363583434,0.640593722,0.708283622,0.137546847,199.8268398,24544.54073,30.58017764,935.1472647,1.403812825,0.151646447,9.445820885,0.359618718,-1.022710925
Breza,1990,65.36595228,1.559161518,0.444148188,0.666942644,0.712131268,0.101529441,237.2191781,19373.15932,31.75469192,1008.360459,1.4378934,0.230986891,9.947725605,0.369579026,-0.995390689
Ilijas,1990,70.70273365,2.211721728,0.793771275,0.435494623,0.370798787,0.399081962,77.96904025,12394.85388,32.48133736,1055.037277,1.663754765,NA,24.33242988,0.464580686,-0.766620031
Sokolac,1990,83.2889835,2.721225559,1.001082352,0.567814364,0.300622188,0.683737868,21.60087083,29165.75959,34.70953437,1204.751776,0.678626621,0.537526036,6.946144431,0.880198885,-0.127607391
Han Pijesak,1990,85.42979582,2.394454946,0.873155625,0.505887849,0.399501958,0.57766645,18.56140351,37188.4058,33.98353812,1154.880863,1.055450536,0.157529931,17.20422535,0.929426591,-0.073187452
Tomislavgrad,1990,97.59375677,0.276583692,-1.28524182,0.09164526,0.783382712,0.847245515,31.03309204,9892.865474,31.95751275,1021.282621,2.592555567,0.299910027,0.493912775,0.113299344,-2.177721901
Prozor (Prozor-Rama),1990,92.998679,2.343117409,0.851482269,0.363388516,0.525926458,0.618134067,41.42557652,9326.518219,29.10260628,846.961692,5.20242915,0.354251012,22.2753241,1.265182186,0.235216132
Jablanica,1990,63.98281596,2.166889922,0.773292924,0.681420177,0.609063878,0.155130768,42.1627907,23181.152,30.21960444,913.2244928,2.080214325,0.393979986,12.17817305,0.654006776,-0.424637567
Konjic,1990,83.11732317,2.260814075,0.815724959,0.457515579,0.451386021,0.221675153,40.29201102,18772.77907,31.76570263,1009.059864,1.914399015,0.66092347,13.33658642,0.540134008,-0.615938007
Kresevo,1990,73.93715342,1.663942951,0.509190058,0.222623283,0.584410645,0.69536279,45.17449664,19708.36428,32.46642401,1054.068688,2.21363839,0.445699005,8.923923924,0.267419403,-1.318937055
Hadzici,1990,67.92425866,3.5,1.252762968,0.526907387,0.608056597,0.23853672,88.64468864,16455,30.89039256,954.2163526,2.157024793,NA,18.64120151,0.958677686,-0.042200354
Novi Grad Sarajevo,1990,59.80629183,2.345259706,0.852396145,0.426352615,0.45791676,0.234979269,2846.166667,24211.46132,30.7176868,943.5762824,2.405281958,NA,23.27988373,NA,NA
Vogosca,1990,64.63654224,2.884732422,1.059432148,0.445277502,0.470526044,0.323532299,342.3194444,61510.36637,30.51501197,931.1659555,3.213372824,NA,32.41612358,NA,NA
Centar Sarajevo,1990,52.00344204,1.983956815,0.685093242,0.415452327,0.449474031,0.174990633,2402.606061,60437.4795,34.30594935,1176.898161,2.987917161,NA,13.02854824,NA,NA
Rogatica,1990,77.78355428,9.318409318,2.23199194,0.515849524,0.600148084,0.380930287,33.09939759,19029.30203,33.58920284,1128.234547,3.394303394,0.546000546,27.34563847,4.809354809,1.57056294
Visegrad,1990,84.16585839,7.835275249,2.058636006,0.529584846,0.633952152,0.316585796,47.21380846,29690.92882,34.03919996,1158.667134,9.467427709,0.990612765,17.04536082,5.589886315,1.72095895
Posusje,1990,98.0349345,0.116726976,-2.14791761,0.000455235,0.98966991,0.989495129,37.1670282,12771.68204,31.45126649,989.1821637,0.233453951,0.058363488,0,NA,NA
Grude,1990,99.164749,0.195622937,-1.631566263,0.00045614,0.990708031,0.99040286,74.01809955,12686.33085,35.7882076,1280.795804,0.18950972,0.122264335,0,0.01833965,-3.998689896
Siroki Brijeg,1990,98.65185922,0.173048601,-1.754182793,0.005155812,0.988770472,0.983712143,70,9950.552283,33.12662003,1097.372955,0.416053019,0.036818851,0,0.018409426,-3.994892463
Nevesinje,1990,86.02350751,4.471207087,1.497658414,0.620384287,0.216503009,0.727372383,15.85949506,17487.47231,36.74543189,1350.226765,1.391196013,0.138427464,5.775913129,2.547065338,0.934941849
Kalinovik,1990,81.95843829,5.913863295,1.777299306,0.51567047,0.36411689,0.601929142,6.37568306,18614.09899,38.44203985,1477.790428,0.535676023,1.071352046,42.71523179,2.892650525,1.062173218
Gacko,1990,92.53606172,3.364849833,1.213383336,0.52215035,0.354971517,0.614780443,14.6576087,25758.4353,32.9223211,1083.879226,4.634779385,1.390433815,11.14169081,2.011494253,0.698877855
Cajnice,1990,91.18081181,3.126395712,1.139880811,0.490549916,0.448750827,0.525235664,32.56727273,20899.95534,34.10451094,1163.117667,5.728003573,0.446627959,16.01263772,1.473872264,0.387893131
Rudo,1990,86.03242181,1.97044335,0.678258568,0.583963271,0.270073109,0.70391549,33.63662791,9676.086769,35.13611615,1234.546658,6.308875637,0.259268862,9.112161154,0.890156426,-0.116358072
Ljubuski,1990,96.18758241,0.176429076,-1.734836319,0.054061382,0.872190133,0.919630297,96.72354949,15410.26817,33.74121383,1138.469511,2.184191955,0.105857445,0,0.042342978,-3.16195268
Citluk,1990,98.91472868,0.232049327,-1.460805314,0.006467801,0.97551217,0.981505579,83.33149171,33593.84738,32.8437645,1078.712867,0.583438308,0.132599615,0,0.046409865,-3.070243235
Capljina,1990,85.2757079,0.83925113,-0.175245297,0.228988132,0.448188087,0.456231544,108.9140625,25395.66746,33.20706908,1102.709437,3.912918729,0.215192597,7.042729592,0.383760132,-0.957737578
Neum,1990,95.56340793,0.138728324,-1.975237762,0.045980111,0.837024646,0.833856614,19.22222222,31690.17341,33.51479769,1123.241664,0.716763006,0,8.154793787,0.046242775,-3.073850043
Ljubinje,1990,90.68251534,0.67114094,-0.398776119,0.831742899,0.07219546,0.889214591,12.79754601,29568.31256,35.79110738,1281.003368,0.934803452,0.239693193,4.753227031,0.071907958,-2.632368339
Bileca,1990,82.27701046,0.767841012,-0.264172583,0.698879251,0.143746742,0.797145828,20.98578199,22280.03613,33.84970641,1145.802624,5.472749172,0.677506775,3.797435897,0.127973502,-2.055932052
Bosanska Krupa,1990,90.42586153,2.258230453,0.814581521,0.617135833,0.736726571,0.234992526,74.76923077,11177.89781,28.94337277,837.7188274,1.647805213,0.120027435,16.98152392,0.267489712,-1.318674173
Bosanski Novi (Novi Grad),1990,85.57780559,1.591263651,0.46452845,0.507221516,0.327840865,0.593081386,75.07207207,19635.66543,33.44921397,1118.849915,10.21480859,0.16800672,7.729047879,0.686427457,-0.37625473
Samac (Bosanski Samac),1990,79.58881747,1.878033981,0.630225475,0.364798191,0.397022668,0.43085407,151.8894009,22635.49757,33.11847694,1096.833515,3.950242718,0.182038835,13.48722222,0.373179612,-0.985695442
Orasje,1990,89.50162699,1.240878486,0.215819585,0.123789367,0.695311619,0.651366597,170.8855422,17227.6589,31.80969084,1011.856431,1.533471992,0.105756689,8.745792295,0.222089047,-1.504676865
Gradacac,1990,75.98554883,1.597709478,0.468571027,0.498780126,0.507883373,0.178301281,139.019656,18507.09602,31.16310245,971.1389546,1.942348138,0.07069511,25.63074324,0.309291105,-1.173472358
Bosanski Petrovac,1990,84.89051932,2.407016196,0.878387887,0.630509636,0.207501523,0.745559979,18.29156909,23410.153,36.74406248,1350.126128,3.399270213,0.064016388,25.27573859,1.267524486,0.237065775
Sanski Most,1990,79.70829308,2.245178835,0.808785177,0.444747145,0.413965319,0.369766806,61.34994914,13572.91857,30.79697216,948.4534942,8.665660703,0.16581823,14.0334285,1.711244134,0.53722067
Doboj,1990,70.17423783,2.253556836,0.812509784,0.394963895,0.33510637,0.323596543,147.1291248,20796.99461,31.86494749,1015.374878,6.079045139,0.126768667,NA,0.400784015,-0.914332613
Lopare,1990,74.59378656,1.665795863,0.510303005,0.484468284,0.337084726,0.526894205,75.66744186,11365.18425,32.95305345,1085.903731,1.920890064,0.030734241,15.94206681,0.35959062,-1.022789061
Ugljevik,1990,86.84599468,2.208152577,0.792156228,0.496973429,0.398077505,0.563271655,129.8832487,23706.56974,31.92674014,1019.316736,3.822253488,0.078164693,13.37117473,0.191503498,-1.652849204
Drvar,1990,83.25735599,0.799953287,-0.223201944,0.967834339,0.001926895,0.967834339,18.04636459,30600.95761,37.31387948,1392.325602,0.204367628,0.350344505,14.37828371,0.256919304,-1.358993236
Kljuc,1990,82.32799695,3.372469311,1.215645209,0.484342801,0.464766456,0.486415527,44.3021327,14373.0042,32.02423043,1025.551335,8.88181648,0.106977615,22.17002138,1.690246316,0.524874267
Jajce,1990,70.91628271,1.581976137,0.458674785,0.32173569,0.369555508,0.295083887,113.6540404,13182.63826,28.88346257,834.2544102,8.289821583,0.022218766,20.75510041,0.513253494,-0.666985416
